rowLabel,gravity,mid_wrench,tip_wrench,seg1_s01,seg1_s02,seg1_s03,seg1_s04,seg1_s05,seg1_s06,seg1_s07,seg2_s01,seg2_s02,seg2_s03,seg2_s04,seg2_s05,seg2_s06,seg2_s07
Pz_s299,4.1022,0.1683,0.2072,0,0.0001,0.0011,0.0041,0.007,0.0081,0.0082,0.0082,0.0082,0.0083,0.0077,0.0051,0.0017,0.0005
EulX_s300,0,0.0078,-0.0449,-0,0.0008,0.0184,0.0793,0.1749,0.2572,0.2801,0.2801,0.2915,0.3338,0.3847,0.4149,0.42,0.4191
EulY_s300,0,-0.0439,-0.0341,0,-0.0407,-0.1908,-0.3811,-0.534,-0.6164,-0.6346,-0.6346,-0.643,-0.6705,-0.6965,-0.7083,-0.71,-0.7097
EulZ_s300,0,0.0401,0.0206,-0,0.0404,0.1917,0.4044,0.6207,0.7753,0.8158,0.8158,0.8396,0.9298,1.0509,1.1556,1.2165,1.2306
Px_s300,0.9453,0.1658,-0.1303,0,0.0094,0.0456,0.0948,0.1367,0.1603,0.1657,0.1657,0.1708,0.1892,0.212,0.2305,0.2409,0.2433
Py_s300,7.9727,0.1848,0.0017,0,0.0002,0.0044,0.0195,0.043,0.0628,0.0682,0.0682,0.0738,0.0964,0.132,0.1702,0.1977,0.2049
Pz_s300,-5.6373,0.1684,0.2702,0,0.0002,0.0045,0.0198,0.0437,0.0638,0.0692,0.0692,0.0748,0.0971,0.1304,0.1636,0.1857,0.1912
EulX_s301,0,0.0367,-0.0002,-0,0.0001,0.0011,0.0019,-0.0018,-0.0089,-0.0114,-0.0114,-0.0117,-0.0145,-0.0233,-0.0386,-0.0537,-0.0582
EulY_s301,0,0.0423,0.0401,0,-0.0064,-0.0248,-0.0321,-0.0162,0.0079,0.0158,0.0158,0.0168,0.0247,0.0475,0.0825,0.1126,0.121
EulZ_s301,0,0.0214,0.0447,-0,0.0206,0.0937,0.1831,0.2582,0.3051,0.3169,0.3169,0.3227,0.3462,0.3867,0.4387,0.4836,0.4965
Px_s301,-6.6286,0.1883,0.2267,0,0.0094,0.0461,0.0994,0.1519,0.1872,0.1961,0.1961,0.205,0.2397,0.29,0.3392,0.372,0.3802
Py_s301,6.9583,0.1528,-0.1283,0,0.0001,0.0022,0.0097,0.0216,0.0318,0.0347,0.0347,0.0376,0.0497,0.0689,0.0903,0.1065,0.1108
Pz_s301,1.9699,0.1766,0.1488,0,0,0.0006,0.0023,0.0036,0.0038,0.0036,0.0036,0.0035,0.0026,0.0005,-0.0033,-0.0073,-0.0085
EulX_s302,0,0.0045,0.0172,-0,-0,-0.0003,-0.0001,0.002,0.0054,0.0065,0.0065,0.0075,0.0145,0.0326,0.0603,0.0855,0.093
EulY_s302,0,0.0297,0.0458,0,0.0442,0.206,0.4121,0.5862,0.6891,0.7135,0.7135,0.7296,0.7897,0.871,0.9485,1.0014,1.0151
EulZ_s302,0,0.0519,-0.0347,-0,0.0008,0.0015,-0.0044,-0.0188,-0.034,-0.0386,-0.0386,-0.0543,-0.1118,-0.1843,-0.2438,-0.2785,-0.2868
Px_s302,-5.9451,-0.0414,0.124,0,0.0094,0.0458,0.097,0.1441,0.1736,0.1808,0.1808,0.1878,0.2144,0.2503,0.2825,0.3025,0.3073
Py_s302,1.2529,0.2919,-0.2501,0,0,0.0001,0,-0.0005,-0.0014,-0.0017,-0.0017,-0.0021,-0.0049,-0.012,-0.0216,-0.029,-0.0309
Pz_s302,-7.7021,-0.0555,-0.1099,0,-0.0002,-0.0048,-0.0213,-0.0472,-0.0691,-0.0752,-0.0752,-0.0814,-0.1066,-0.1461,-0.1881,-0.2181,-0.2259
EulX_s303,0,-0.0579,-0.0424,-0,0.0004,0.0075,0.0255,0.0419,0.0486,0.0497,0.0497,0.0529,0.0625,0.0687,0.0666,0.0616,0.06
EulY_s303,0,0.0051,0.0051,0,0.0248,0.1075,0.1909,0.2373,0.2526,0.2548,0.2548,0.2614,0.2806,0.2924,0.2883,0.2781,0.2747
EulZ_s303,0,0.0149,0.0421,-0,-0.0309,-0.1435,-0.2824,-0.3836,-0.427,-0.4344,-0.4344,-0.4413,-0.4611,-0.4685,-0.4513,-0.4264,-0.4184
Px_s303,1.1946,-0.1841,-0.2485,0,0.0094,0.0459,0.0978,0.1474,0.1802,0.1884,0.1884,0.1967,0.2285,0.2746,0.3208,0.3527,0.361
Py_s303,-7.0607,-0.1808,-0.1308,0,-0.0001,-0.0034,-0.0148,-0.0321,-0.0463,-0.0501,-0.0501,-0.054,-0.0695,-0.0928,-0.1158,-0.1308,-0.1345
Pz_s303,-6.7049,0.1529,-0.1054,0,-0.0001,-0.0026,-0.0108,-0.0223,-0.0312,-0.0335,-0.0335,-0.0359,-0.0457,-0.0609,-0.0764,-0.0867,-0.0892
EulX_s304,0,-0.0131,-0.005,-0,-0.0006,-0.0131,-0.0526,-0.11,-0.1581,-0.1715,-0.1715,-0.1774,-0.2003,-0.234,-0.2684,-0.2927,-0.2991
EulY_s304,0,-0.0473,-0.0378,0,-0.0425,-0.1965,-0.3888,-0.5489,-0.644,-0.6668,-0.6668,-0.6763,-0.7122,-0.7617,-0.8097,-0.8428,-0.8513
EulZ_s304,0,-0.0346,0.0464,-0,-0.0287,-0.1303,-0.2556,-0.3622,-0.4287,-0.4452,-0.4452,-0.4498,-0.4627,-0.4695,-0.4653,-0.4583,-0.4562
Px_s304,-2.9288,0.1644,0.1276,0,0.0094,0.0457,0.0961,0.1418,0.1698,0.1766,0.1766,0.1832,0.2085,0.2441,0.2781,0.3004,0.306
Py_s304,-9.3625,-0.1271,-0.1711,0,-0.0001,-0.0031,-0.013,-0.0275,-0.039,-0.042,-0.042,-0.0451,-0.0571,-0.0738,-0.0889,-0.0979,-0.1001
Pz_s304,-0.0247,0.2164,0.2108,0,0.0002,0.0046,0.0203,0.0448,0.0656,0.0713,0.0713,0.0772,0.101,0.1378,0.1768,0.2045,0.2118
EulX_s305,0,0.0287,-0.0247,-0,-0.0002,-0.003,-0.0102,-0.017,-0.0201,-0.0207,-0.0207,-0.0183,-0.0092,0.0033,0.0142,0.0202,0.0215
EulY_s305,0,0.0493,-0.0386,0,0.0157,0.0687,0.1244,0.1581,0.1708,0.173,0.173,0.164,0.1278,0.0729,0.0167,-0.0217,-0.0315
EulZ_s305,0,0.0186,-0.0387,-0,0.0192,0.0881,0.1696,0.2269,0.2512,0.2554,0.2554,0.2519,0.2368,0.2088,0.1705,0.1366,0.1268
Px_s305,2.8602,0.0296,0.1381,0,0.0094,0.0461,0.0992,0.1514,0.1866,0.1956,0.1956,0.2045,0.2398,0.292,0.3449,0.3812,0.3905
Py_s305,-6.1757,0.2586,0.2586,0,0.0001,0.0021,0.0091,0.0197,0.0283,0.0306,0.0306,0.033,0.0418,0.0537,0.0639,0.0696,0.0708
Pz_s305,-7.0651,-0.1491,0.0634,0,-0.0001,-0.0017,-0.007,-0.0146,-0.0207,-0.0223,-0.0223,-0.0238,-0.0291,-0.0344,-0.0367,-0.0365,-0.0363
EulX_s306,0,-0.0131,-0.0422,-0,-0.0001,-0.002,-0.0084,-0.0176,-0.0252,-0.0274,-0.0274,-0.031,-0.044,-0.0612,-0.0779,-0.09,-0.0933
EulY_s306,0,-0.0253,0.0224,0,0.0105,0.0489,0.0991,0.1437,0.1722,0.1794,0.1794,0.1913,0.2351,0.2925,0.3454,0.3808,0.3899
EulZ_s306,0,0.0528,0.0363,-0,0.0179,0.0832,0.1663,0.2371,0.2798,0.2901,0.2901,0.2873,0.2808,0.2836,0.3009,0.3213,0.3276
Px_s306,7.5674,-0.1381,0.2548,0,0.0094,0.0461,0.0993,0.1517,0.1868,0.1956,0.1956,0.2045,0.239,0.2889,0.3379,0.3706,0.3788
Py_s306,0.5183,0.2566,-0.1294,0,0.0001,0.002,0.0087,0.0195,0.0287,0.0313,0.0313,0.034,0.0439,0.0581,0.0724,0.0826,0.0853
Pz_s306,-6.2211,0.0713,-0.0914,0,-0,-0.0012,-0.0052,-0.0117,-0.0175,-0.0191,-0.0191,-0.0209,-0.0287,-0.043,-0.0602,-0.0736,-0.0772
EulX_s307,0,-0.0408,0.0233,-0,0,0.0009,0.0035,0.0072,0.01,0.0108,0.0108,0.0109,0.012,0.0157,0.0233,0.0314,0.034
EulY_s307,0,-0.0295,-0.0237,0,-0.0097,-0.0458,-0.0944,-0.1401,-0.171,-0.1789,-0.1789,-0.1802,-0.1887,-0.211,-0.2445,-0.2734,-0.2815
EulZ_s307,0,-0.0326,0.05,-0,0.0088,0.0381,0.0685,0.0872,0.0951,0.0966,0.0966,0.1046,0.1365,0.1864,0.2429,0.287,0.2991
Px_s307,8.2026,0.2245,0.292,0,0.0094,0.0461,0.0998,0.1531,0.1892,0.1984,0.1984,0.2076,0.2435,0.2956,0.3469,0.3812,0.3898
Py_s307,5.1902,0.1256,-0.0654,0,0,0.0009,0.0038,0.008,0.0113,0.0122,0.0122,0.0132,0.0175,0.026,0.0372,0.0465,0.0492
Pz_s307,-1.4199,0.1544,-0.021,0,0,0.0011,0.0049,0.0112,0.0169,0.0185,0.0185,0.0202,0.0269,0.0375,0.0496,0.0589,0.0615
EulX_s308,0,0.0373,0.037,-0,-0,-0.0007,-0.002,-0.0028,-0.0026,-0.0024,-0.0024,-0.0019,-0.0002,0.0009,-0.0002,-0.002,-0.0025
EulY_s308,0,-0.0168,0.0472,0,-0.0101,-0.043,-0.0729,-0.0837,-0.0816,-0.08,-0.08,-0.0743,-0.0484,-0.0005,0.0579,0.1033,0.1155
EulZ_s308,0,-0.0439,0.0024,-0,-0.007,-0.0317,-0.0609,-0.0825,-0.0934,-0.0957,-0.0957,-0.0853,-0.0473,-0.0009,0.0321,0.0457,0.0479
Px_s308,-0.0185,-0.2515,0.0633,0,0.0094,0.0461,0.0998,0.1534,0.1899,0.1992,0.1992,0.2085,0.2451,0.2989,0.3527,0.3893,0.3986
Py_s308,-8.3065,-0.1465,0.274,0,-0,-0.0008,-0.0033,-0.0072,-0.0104,-0.0113,-0.0113,-0.0121,-0.0145,-0.0158,-0.0149,-0.0134,-0.013
Pz_s308,5.219,-0.0727,0.1044,0,0,0.0011,0.0043,0.0086,0.0116,0.0124,0.0124,0.0131,0.0154,0.0167,0.0152,0.0123,0.0113
EulX_s309,0,-0.0415,-0.022,-0,0.0001,0.0023,0.0078,0.0105,0.0077,0.0061,0.0061,0.0059,0.0023,-0.0106,-0.0308,-0.0472,-0.0516
EulY_s309,0,0.0056,0.0456,0,-0.0165,-0.0703,-0.1182,-0.1318,-0.1232,-0.1188,-0.1188,-0.1183,-0.1091,-0.0764,-0.0235,0.0229,0.0359
EulZ_s309,0,0.043,-0.0322,-0,0.0138,0.072,0.1663,0.2675,0.338,0.356,0.356,0.3609,0.3735,0.3733,0.3524,0.3269,0.319
Px_s309,-6.9509,0.0233,-0.0736,0,0.0094,0.0461,0.0993,0.1514,0.1862,0.195,0.195,0.2037,0.2378,0.2876,0.3379,0.3725,0.3814
Py_s309,-1.1997,-0.2941,0.2297,0,0.0001,0.0016,0.008,0.0194,0.0304,0.0335,0.0335,0.0368,0.05,0.0698,0.089,0.1013,0.1043
Pz_s309,6.8178,-0.0546,0.1784,0,0.0001,0.0017,0.0069,0.0138,0.0184,0.0194,0.0194,0.0205,0.0245,0.0292,0.0314,0.0309,0.0305
EulX_s310,0,0.0378,0.0359,-0,0.0005,0.0127,0.0626,0.1464,0.217,0.236,0.236,0.2418,0.2667,0.3086,0.3553,0.389,0.3977
EulY_s310,0,0.0316,-0.0384,0,0.0128,0.0681,0.1528,0.2259,0.2641,0.2722,0.2722,0.2745,0.2828,0.2932,0.3016,0.3064,0.3076
EulZ_s310,0,-0.0343,-0.0289,-0,-0.0741,-0.3463,-0.6937,-0.98,-1.1382,-1.1733,-1.1733,-1.1957,-1.2727,-1.3564,-1.4088,-1.4287,-1.4319
Px_s310,-7.7862,-0.2908,-0.2162,0,0.0094,0.0452,0.0912,0.1263,0.1437,0.1473,0.1473,0.1508,0.1624,0.1753,0.1848,0.1901,0.1914
Py_s310,-5.9397,-0.0529,-0.2079,0,-0.0003,-0.0081,-0.0347,-0.0738,-0.1046,-0.1127,-0.1127,-0.121,-0.1537,-0.2026,-0.2517,-0.285,-0.2934
Pz_s310,-0.5755,-0.0512,0.0055,0,-0.0001,-0.0015,-0.0076,-0.0184,-0.0285,-0.0314,-0.0314,-0.0343,-0.0463,-0.0647,-0.0847,-0.0995,-0.1034
EulX_s311,0,-0.0454,-0.0416,-0,0,0.0012,0.0057,0.0135,0.0206,0.0225,0.0225,0.023,0.0252,0.0288,0.0334,0.0372,0.0383
EulY_s311,0,-0.037,-0.0288,0,-0.0211,-0.0991,-0.1996,-0.2835,-0.3312,-0.342,-0.342,-0.3447,-0.3554,-0.373,-0.3951,-0.414,-0.4194
EulZ_s311,0,0.013,-0.0323,-0,0.0047,0.0258,0.0659,0.1185,0.1624,0.1747,0.1747,0.1787,0.1896,0.1934,0.1864,0.1774,0.1748
Px_s311,-6.7069,0.0066,0.2699,0,0.0094,0.0461,0.0992,0.1513,0.1859,0.1947,0.1947,0.2034,0.2373,0.2867,0.3357,0.369,0.3774
Py_s311,7.1446,-0.2857,0.1279,0,0,0.0006,0.003,0.0077,0.0127,0.0142,0.0142,0.0158,0.0222,0.032,0.0416,0.0477,0.0492
Pz_s311,0.4566,0.0912,0.0278,0,0.0001,0.0023,0.0104,0.0234,0.0345,0.0376,0.0376,0.0407,0.0533,0.0723,0.0924,0.1069,0.1107
EulX_s312,0,-0.0006,-0.0494,-0,-0.0004,-0.0092,-0.0419,-0.0953,-0.1416,-0.1545,-0.1545,-0.1595,-0.1796,-0.2084,-0.2332,-0.2461,-0.2487
EulY_s312,0,0.0576,0.0003,0,0.0195,0.0984,0.2174,0.3354,0.4136,0.4331,0.4331,0.4404,0.4693,0.5102,0.5469,0.5678,0.5724
EulZ_s312,0,0.0166,-0.034,-0,0.0391,0.178,0.3432,0.4692,0.5354,0.5499,0.5499,0.5539,0.5607,0.5462,0.504,0.4599,0.4468
Px_s312,-2.0834,0.1234,-0.2671,0,0.0094,0.0458,0.0971,0.1445,0.1745,0.1818,0.1818,0.1891,0.2171,0.2574,0.2976,0.3252,0.3323
Py_s312,5.7341,0.2467,0.1359,0,0.0002,0.0042,0.0181,0.0385,0.0547,0.059,0.059,0.0634,0.0802,0.104,0.1252,0.1377,0.1406
Pz_s312,7.6821,-0.1178,-0.0131,0,-0.0001,-0.0022,-0.0107,-0.0256,-0.0394,-0.0434,-0.0434,-0.0475,-0.0643,-0.0909,-0.1197,-0.1405,-0.1459
EulX_s313,0,-0.0548,0.0231,-0,-0.0002,-0.0039,-0.0151,-0.0296,-0.0397,-0.0422,-0.0422,-0.0405,-0.0347,-0.0284,-0.0257,-0.026,-0.0263
EulY_s313,0,-0.0102,-0.0136,0,-0.0102,-0.0477,-0.0953,-0.1343,-0.1563,-0.1614,-0.1614,-0.1581,-0.1466,-0.1342,-0.1284,-0.1291,-0.13
EulZ_s313,0,-0.0222,0.0537,-0,-0.0354,-0.1592,-0.3008,-0.4006,-0.4478,-0.4573,-0.4573,-0.4614,-0.4677,-0.4503,-0.4047,-0.3593,-0.346
Px_s313,2.487,0.2077,-0.2097,0,0.0094,0.0459,0.0981,0.1483,0.1814,0.1897,0.1897,0.198,0.2305,0.2783,0.3268,0.3606,0.3693
Py_s313,-9.4272,-0.0778,-0.1911,0,-0.0002,-0.0038,-0.0162,-0.0347,-0.0497,-0.0538,-0.0538,-0.0579,-0.0742,-0.098,-0.1202,-0.1338,-0.137
Pz_s313,1.0858,0.202,-0.0976,0,0,0.0011,0.005,0.0112,0.0166,0.0181,0.0181,0.0196,0.0252,0.0327,0.0397,0.0444,0.0456
EulX_s314,0,0.0531,-0.0354,-0,-0,-0.0002,-0.0007,-0.0008,0.0002,0.0006,0.0006,0.0001,-0.002,-0.0042,-0.0029,0.0016,0.0034
EulY_s314,0,0.0066,0.0356,0,-0.0018,-0.0084,-0.0154,-0.016,-0.011,-0.0089,-0.0089,-0.0112,-0.0193,-0.0259,-0.023,-0.0136,-0.0101
EulZ_s314,0,0.0272,-0.0329,-0,-0.0102,-0.0492,-0.1043,-0.1592,-0.1976,-0.2076,-0.2076,-0.2247,-0.2863,-0.3629,-0.4263,-0.4637,-0.4727
Px_s314,1.064,-0.0846,0.0473,0,0.0094,0.0461,0.0998,0.1532,0.1894,0.1985,0.1985,0.2077,0.2433,0.2943,0.3439,0.3771,0.3855
Py_s314,-5.3422,0.285,-0.1365,0,-0,-0.0011,-0.0053,-0.0123,-0.0189,-0.0208,-0.0208,-0.0228,-0.0321,-0.0493,-0.0701,-0.0859,-0.0901
Pz_s314,-8.1587,0.0404,0.2629,0,0,0.0002,0.0009,0.0017,0.0022,0.0023,0.0023,0.0024,0.003,0.0042,0.0056,0.0062,0.0063
EulX_s315,0,0.0036,-0.038,-0,-0.0001,-0.003,-0.0133,-0.0309,-0.0478,-0.0528,-0.0528,-0.0562,-0.0683,-0.0836,-0.0981,-0.1088,-0.1117
EulY_s315,0,0.0212,0.0248,0,0.0186,0.0899,0.1909,0.2905,0.3594,0.3773,0.3773,0.3891,0.4318,0.4865,0.5365,0.5706,0.5796
EulZ_s315,0,0.056,0.0392,-0,0.0137,0.0653,0.136,0.2039,0.2503,0.2623,0.2623,0.2591,0.2493,0.2446,0.2534,0.2686,0.2738
Px_s315,-1.1829,-0.1622,0.2223,0,0.0094,0.0461,0.0991,0.1506,0.1845,0.193,0.193,0.2014,0.234,0.2808,0.3263,0.3566,0.3641
Py_s315,3.3035,0.0534,-0.1884,0,0.0001,0.0015,0.0069,0.0157,0.0235,0.0258,0.0258,0.028,0.0363,0.0476,0.0584,0.0659,0.0679
Pz_s315,-9.161,0.2467,-0.0711,0,-0.0001,-0.0021,-0.0096,-0.0225,-0.0342,-0.0376,-0.0376,-0.0411,-0.0559,-0.08,-0.1066,-0.1262,-0.1313
EulX_s316,0,0.0314,0.0507,-0,-0.0001,-0.0015,-0.0036,0.0004,0.0103,0.0141,0.0141,0.0143,0.0167,0.0247,0.0381,0.0504,0.0539
EulY_s316,0,0.0284,-0.0054,0,-0.011,-0.0436,-0.062,-0.0468,-0.0185,-0.0092,-0.0092,-0.0086,-0.0033,0.0121,0.035,0.0541,0.0594
EulZ_s316,0,-0.0425,-0.0317,-0,-0.0153,-0.0791,-0.1818,-0.2938,-0.3748,-0.3961,-0.3961,-0.4057,-0.4441,-0.5003,-0.5538,-0.5874,-0.5954
Px_s316,5.0928,0.2457,0.2008,0,0.0094,0.0461,0.0994,0.1516,0.1863,0.195,0.195,0.2036,0.2371,0.2851,0.3316,0.3625,0.3703
Py_s316,7.2204,0.0219,-0.2224,0,-0.0001,-0.0018,-0.0087,-0.0214,-0.0334,-0.0369,-0.0369,-0.0406,-0.0558,-0.0803,-0.1073,-0.1271,-0.1323
Pz_s316,4.2621,0.1707,0.0142,0,0.0001,0.0011,0.0041,0.0071,0.0082,0.0083,0.0083,0.0083,0.0083,0.0076,0.0057,0.0035,0.0028
EulX_s317,0,0.0316,-0.0345,-0,0,0.0003,0.0011,0.0018,0.0017,0.0015,0.0015,0.0016,0.0017,0.0008,0.0001,0.0006,0.0009
EulY_s317,0,0.0184,0.0338,0,-0.0119,-0.051,-0.088,-0.1028,-0.1013,-0.0995,-0.0995,-0.1011,-0.1016,-0.0866,-0.055,-0.0249,-0.0163
EulZ_s317,0,0.0475,-0.0356,-0,0.0021,0.0127,0.0356,0.0675,0.0946,0.1023,0.1023,0.098,0.079,0.0447,0.0021,-0.0322,-0.0416
Px_s317,8.9017,0.2451,-0.23,0,0.0094,0.0461,0.0998,0.1533,0.1898,0.1991,0.1991,0.2084,0.2448,0.2983,0.352,0.3887,0.3981
Py_s317,-0.2394,-0.1728,0.0817,0,0,0.0003,0.0015,0.0042,0.0072,0.0081,0.0081,0.0091,0.0123,0.0157,0.017,0.0164,0.0161
Pz_s317,4.1156,-0.006,0.1745,0,0.0001,0.0012,0.0051,0.0103,0.0141,0.015,0.015,0.016,0.0197,0.0248,0.0287,0.0302,0.0304
EulX_s318,0,-0.0369,-0.0178,-0,0.0001,0.0012,-0.0007,-0.0136,-0.0308,-0.0364,-0.0364,-0.0364,-0.0391,-0.0521,-0.0757,-0.0972,-0.1032
EulY_s318,0,0.0275,0.0179,0,-0.0058,-0.0189,-0.0126,0.0185,0.0508,0.0601,0.0601,0.0601,0.0638,0.0779,0.0983,0.1138,0.1179
EulZ_s318,0,-0.0385,0.0544,-0,0.0344,0.16,0.3183,0.449,0.5244,0.542,0.542,0.5695,0.67,0.7984,0.9074,0.9725,0.988
Px_s318,-4.6614,0.2828,-0.0042,0,0.0094,0.0459,0.0982,0.148,0.1805,0.1885,0.1885,0.1965,0.2263,0.2661,0.3013,0.3229,0.3281
Py_s318,-0.2126,0.0995,0.2973,0,0.0002,0.0038,0.0166,0.0369,0.0541,0.0588,0.0588,0.0638,0.0851,0.121,0.1613,0.1907,0.1984
Pz_s318,8.6292,-0.0122,0.0401,0,0,0.0005,0.0015,0.0013,-0.0002,-0.0008,-0.0008,-0.0014,-0.0041,-0.0085,-0.0141,-0.019,-0.0203
EulX_s319,0,-0.0073,-0.0244,-0,-0.0005,-0.0125,-0.0546,-0.1206,-0.1759,-0.1911,-0.1911,-0.2097,-0.2824,-0.3846,-0.4785,-0.5375,-0.5519
EulY_s319,0,0.0377,-0.0147,0,-0.0267,-0.1274,-0.2594,-0.3693,-0.4304,-0.4442,-0.4442,-0.4599,-0.5128,-0.5685,-0.605,-0.6222,-0.6258
EulZ_s319,0,-0.0461,-0.0528,-0,-0.0404,-0.1947,-0.413,-0.6251,-0.7663,-0.8017,-0.8017,-0.8297,-0.935,-1.0742,-1.1937,-1.2637,-1.2802
Px_s319,-2.06,-0.0704,-0.1516,0,0.0094,0.0457,0.096,0.1403,0.1663,0.1723,0.1723,0.1781,0.1987,0.2234,0.2423,0.2523,0.2546
Py_s319,-1.3068,0.2794,-0.1794,0,-0.0002,-0.0045,-0.0203,-0.0456,-0.0673,-0.0733,-0.0733,-0.0794,-0.1043,-0.1423,-0.1814,-0.2082,-0.215
Pz_s319,9.5018,-0.0835,0.1866,0,0.0001,0.003,0.0134,0.0301,0.0445,0.0485,0.0485,0.0526,0.0701,0.099,0.1309,0.154,0.16
EulX_s320,0,-0.0466,-0.0593,-0,0.0001,0.0011,0.0006,-0.0082,-0.0217,-0.0264,-0.0264,-0.0306,-0.0479,-0.0734,-0.0975,-0.112,-0.1154
EulY_s320,0,-0.0105,0.0087,0,-0.0085,-0.0297,-0.0286,0.0067,0.0478,0.0602,0.0602,0.0713,0.1145,0.1747,0.2295,0.2624,0.2702
EulZ_s320,0,0.0363,0.0015,-0,0.0175,0.0868,0.1879,0.285,0.3475,0.3628,0.3628,0.3688,0.388,0.4042,0.4065,0.4003,0.3977
Px_s320,-6.1134,0.2006,0.1584,0,0.0094,0.0461,0.0994,0.1517,0.1866,0.1954,0.1954,0.2041,0.2382,0.2873,0.3357,0.3685,0.3768
Py_s320,-1.2657,-0.0955,0.1827,0,0.0001,0.002,0.0094,0.022,0.0334,0.0367,0.0367,0.04,0.0535,0.0738,0.0942,0.1077,0.1111
Pz_s320,7.567,0.2016,-0.1776,0,0,0.0008,0.0025,0.0032,0.0021,0.0016,0.0016,0.0009,-0.0028,-0.0112,-0.023,-0.0327,-0.0353
EulX_s321,0,-0.0509,-0.0526,-0,0,0.0001,0.0002,-0.0001,-0.0012,-0.0017,-0.0017,-0.0019,-0.0024,-0.0027,-0.0024,-0.0017,-0.0014
EulY_s321,0,0.0074,-0.0145,0,-0.0055,-0.0218,-0.0313,-0.0231,-0.0072,-0.0017,-0.0017,0.0006,0.0076,0.0112,0.0073,0.0008,-0.0013
EulZ_s321,0,0.0309,0.025,-0,0.0015,0.0103,0.0301,0.0569,0.0785,0.0843,0.0843,0.0819,0.0755,0.0768,0.0927,0.1132,0.1197
Px_s321,-8.9618,0.196,-0.1613,0,0.0094,0.0461,0.1,0.1537,0.1904,0.1998,0.1998,0.2091,0.2458,0.2995,0.3531,0.3897,0.399
Py_s321,3.6837,0.0363,-0.2286,0,0,0.0002,0.0013,0.0036,0.0061,0.0068,0.0068,0.0076,0.0105,0.0145,0.019,0.0227,0.0238
Pz_s321,1.5337,0.2242,-0.1083,0,0,0.0006,0.0021,0.0036,0.0042,0.0042,0.0042,0.0042,0.0041,0.0035,0.003,0.0028,0.0028
EulX_s322,0,0.0482,-0.005,-0,0,0.0006,0.0027,0.0059,0.0087,0.0094,0.0094,0.0106,0.0157,0.0226,0.025,0.0223,0.021
EulY_s322,0,0.0145,0.0185,0,-0.0192,-0.0865,-0.1648,-0.2236,-0.2553,-0.2626,-0.2626,-0.2719,-0.3019,-0.3278,-0.3342,-0.3289,-0.3265
EulZ_s322,0,-0.0326,0.0569,-0,0.0027,0.0152,0.0393,0.0715,0.0988,0.1065,0.1065,0.1264,0.2024,0.308,0.4051,0.466,0.4807
Px_s322,6.9017,0.1868,0.0031,0,0.0094,0.0461,0.0995,0.1522,0.1878,0.1968,0.1968,0.2058,0.2406,0.29,0.3377,0.3692,0.3771
Py_s322,-3.4831,-0.2107,0.1559,0,0,0.0003,0.0018,0.0047,0.0077,0.0086,0.0086,0.0097,0.0156,0.0289,0.0473,0.0626,0.0668
Pz_s322,6.0391,-0.1036,0.2563,0,0.0001,0.0021,0.0089,0.0194,0.0281,0.0305,0.0305,0.033,0.0433,0.0598,0.0767,0.088,0.0907
EulX_s323,0,0.0529,0.0381,-0,-0.0002,-0.0043,-0.0119,-0.0114,-0.0026,0.0009,0.0009,0.0009,0.0037,0.0157,0.0378,0.0589,0.0652
EulY_s323,0,-0.0214,-0.033,0,0.0204,0.0837,0.1312,0.1309,0.1068,0.0978,0.0978,0.0978,0.0914,0.0652,0.0215,-0.0167,-0.0274
EulZ_s323,0,0.0186,0.0325,-0,0.0232,0.1096,0.2226,0.3171,0.37,0.382,0.382,0.3876,0.4102,0.4463,0.488,0.5211,0.5302
Px_s323,3.2501,-0.2602,0.2495,0,0.0094,0.046,0.0987,0.1501,0.1845,0.1932,0.1932,0.2018,0.2355,0.2844,0.3324,0.3646,0.3727
Py_s323,4.8283,0.1179,0.0115,0,0.0001,0.0026,0.0115,0.0258,0.0382,0.0417,0.0417,0.0452,0.0595,0.0818,0.1061,0.1239,0.1285
Pz_s323,-7.8969,-0.0915,-0.1662,0,-0.0001,-0.0021,-0.0081,-0.0152,-0.0195,-0.0204,-0.0204,-0.0212,-0.0244,-0.0281,-0.0296,-0.0289,-0.0284
EulX_s324,0,0.0542,0.0554,-0,-0.0001,-0.0024,-0.0065,-0.0056,0.0005,0.0029,0.0029,0.0057,0.0164,0.032,0.0479,0.0595,0.0627
EulY_s324,0,-0.0244,-0.0075,0,-0.0106,-0.0438,-0.0685,-0.0663,-0.0506,-0.0449,-0.0449,-0.0386,-0.0155,0.015,0.0436,0.0631,0.0682
EulZ_s324,0,-0.008,-0.0218,-0,-0.0244,-0.1152,-0.2342,-0.3353,-0.3935,-0.4068,-0.4068,-0.4169,-0.4518,-0.4927,-0.5254,-0.5454,-0.5504
Px_s324,-4.803,-0.1155,0.2678,0,0.0094,0.046,0.0989,0.1504,0.1847,0.1933,0.1933,0.2019,0.2353,0.2832,0.3302,0.3618,0.3697
Py_s324,-6.474,0.0717,-0.1347,0,-0.0001,-0.0027,-0.0121,-0.0273,-0.0404,-0.0441,-0.0441,-0.0478,-0.0633,-0.0878,-0.114,-0.1327,-0.1375
Pz_s324,-5.5906,0.2674,-0.0114,0,0.0001,0.0011,0.0042,0.0079,0.01,0.0104,0.0104,0.0107,0.0115,0.0109,0.0085,0.0058,0.0049
